Date,btc_price,btc_trans_blockchain,avg_block_size,unique_sentbyaddress,avg_mining_diff,avg_hashrate,sent_in_USD,avg_trans_fee,median_trans_fee,avg_block_confirm_time_min,avg_trans_value_usd,median_trans_value_usd,unique_tofromaddress
13-04-2015,232.263,115251,413985,179393,49446390688,3.29E+17,189677577,0.0348,0.0232,9.231,1853,46.642,234221
14-04-2015,220.026,110001,396289,171357,49446390688,3.90E+17,195238795,0.032,0.022,9.664,1967,55.352,221713
15-04-2015,220.804,107484,448300,153666,49446390688,3.21E+17,156843165,0.0318,0.0221,11.803,1666,48.324,196875
16-04-2015,226.535,98908,365081,155134,49446390688,3.36E+17,238334172,0.0321,0.0227,10.435,2681,61.478,197969
17-04-2015,224.203,102629,422673,154039,49446390688,3.19E+17,231927323,0.032,0.0224,11.429,2524,65.202,203462
18-04-2015,222.465,97563,367964,159750,49446390688,3.34E+17,142307033,0.0304,0.0222,9.863,1785,44.149,228097
19-04-2015,224.044,90989,367698,146884,48876651531,3.53E+17,196062196,0.032,0.0224,9.931,2486,55.409,247178
20-04-2015,223.809,116592,392264,166837,47610564513,3.50E+17,255660602,0.0327,0.0224,9.351,2523,64.105,215745
21-04-2015,225.98,112349,381064,169429,47610564513,3.86E+17,248647718,0.031,0.0226,9.412,2558,95.215,219285
22-04-2015,235.296,111726,393174,177037,47610564513,3.48E+17,274396490,0.0334,0.0235,9.474,2735,93.497,234072
23-04-2015,234.356,109708,457727,175196,47610564513,3.37E+17,217196137,0.0339,0.0234,11.077,2432,100.695,225166
24-04-2015,231.602,108652,493264,166332,47610564513,2.97E+17,259115129,0.0333,0.0232,11.613,2770,91.53,228809
25-04-2015,228.42,98302,328604,172392,47610564513,3.51E+17,187171040,0.231,0.0228,8.834,2162,70.499,241857
26-04-2015,218.799,92855,378635,157309,47610564513,3.62E+17,218630487,0.0317,0.0219,10,2575,66.573,240232
27-04-2015,221.019,113638,436369,174516,47610564513,3.27E+17,258624207,0.0306,0.0221,10.511,2636,71.731,212883
28-04-2015,225.576,113040,386005,171000,47610564513,3.54E+17,263990160,0.0322,0.0226,9.412,2641,69.458,227516
29-04-2015,225.106,117133,494971,178336,47610564513,3.24E+17,260418894,0.0324,0.0225,11.339,2484,66.086,222760
30-04-2015,231.562,112824,438382,170713,47610564513,3.12E+17,245907048,0.0343,0.0232,10.746,2523,73.192,213080
01-05-2015,235.075,99412,338543,150859,47610564513,3.39E+17,256967602,0.0325,0.0235,9.73,2898,64.102,192024
02-05-2015,234.385,94955,371317,172636,47610564513,3.50E+17,174079194,0.0345,0.0234,9.796,2070,42.784,245895
03-05-2015,239.501,84461,345736,141423,47618947536,3.40E+17,166049188,0.035,0.024,10.213,2341,65.156,223715
04-05-2015,240.104,103872,437712,164934,47643398018,3.25E+17,266237585,0.0349,0.024,11.25,2878,64.556,223246
05-05-2015,235.564,115194,385676,179685,47643398018,3.38E+17,258413949,0.0334,0.0236,9.351,2481,66.058,229254
06-05-2015,234.619,111572,363211,182561,47643398018,3.58E+17,250729990,0.0332,0.0235,8.944,2547,73.471,236612
07-05-2015,232.198,110984,420807,179390,47643398018,3.69E+17,271768113,0.0335,0.0232,10.213,2747,73.854,226813
08-05-2015,240.039,108995,399658,201039,47643398018,3.48E+17,232297259,0.0365,0.024,9.6,2427,64.586,259557
09-05-2015,242.641,94587,381245,144075,47643398018,3.18E+17,192389560,0.0342,0.0243,11.163,2270,50.791,208685
10-05-2015,241.37,89280,422232,147107,47643398018,3.09E+17,205791987,0.0421,0.0241,11.163,2600,75.084,246058
11-05-2015,241.467,111216,393377,180047,47643398018,3.43E+17,251911416,0.0376,0.0241,9.114,2592,104.683,230288
12-05-2015,241.493,109951,402642,184711,47643398018,3.80E+17,228345122,0.0353,0.0241,9.6,2304,101.083,235435
13-05-2015,242.205,108696,355154,169593,47643398018,3.66E+17,245530950,0.0345,0.0242,8.889,2473,77.334,216301
14-05-2015,236.365,101430,339196,164513,47643398018,3.61E+17,224246927,0.0328,0.0236,9.351,2431,68.751,208330
15-05-2015,237.222,105013,369920,167227,47643398018,3.71E+17,197520469,0.0342,0.0237,9.796,2138,61.583,216294
16-05-2015,236.928,90554,388937,164979,47643398018,3.29E+17,155321972,0.0343,0.0237,10.909,1998,46.832,240984
17-05-2015,236.816,86991,311769,142671,48228846401,3.78E+17,125864615,0.0356,0.0237,8.421,1723,48.204,234513
18-05-2015,236.105,98434,375173,162529,48807487245,3.51E+17,198145051,0.0356,0.0236,10,2248,66.828,217706
19-05-2015,232.979,107216,450267,175886,48807487245,3.41E+17,251345877,0.0341,0.0233,11.077,2598,116.615,225297
20-05-2015,233.256,106743,390266,176569,48807487245,3.32E+17,225175064,0.0329,0.0233,9.931,2396,105.549,227770
21-05-2015,235.065,98147,334261,165784,48807487245,3.75E+17,190262110,0.0347,0.0235,9.29,2309,104.25,210284
22-05-2015,237.015,102632,412091,166780,48807487245,3.46E+17,258002974,0.0354,0.0237,10.435,3054,97.448,220985
23-05-2015,240.003,86167,433508,143152,48807487245,3.25E+17,194926553,0.0355,0.024,12.857,2683,80.779,197780
24-05-2015,239.853,93898,398798,162056,48807487245,3.03E+17,140052844,0.0345,0.024,9.863,1857,48.954,264521
25-05-2015,238.622,105945,425687,170176,48807487245,3.64E+17,179750750,0.035,0.0239,10.213,2127,71.826,219351
26-05-2015,237.372,108240,419028,177701,48807487245,3.32E+17,200976331,0.0396,0.0237,10,2238,79.237,234659
27-05-2015,237.443,107951,437825,176273,48807487245,3.43E+17,239181661,0.0352,0.0237,10.435,2550,78.976,226335
28-05-2015,237.222,110848,452825,175511,48807487245,3.28E+17,207657402,0.0348,0.0237,10.909,2175,78.596,224433
29-05-2015,236.889,123898,422172,183934,48807487245,3.68E+17,227855998,0.0341,0.0237,9.351,2086,52.439,261835
30-05-2015,234.263,127665,479982,197467,48807487245,3.17E+17,187744811,0.0313,0.0234,10.588,1673,28.517,287493
31-05-2015,232.298,98636,379627,175026,48535929332,3.51E+17,179654704,0.0929,0.0232,9.73,2237,79.132,266426
01-06-2015,227.302,128564,531003,212209,47589591154,3.44E+17,253771254,0.0384,0.0227,10.909,2756,110.615,270870
02-06-2015,224.221,128057,468759,210342,47589591154,3.29E+17,234154735,0.0325,0.0224,9.6,2519,106.245,271030
03-06-2015,226.123,127458,471771,205703,47589591154,3.55E+17,247037476,0.032,0.0226,10.141,2503,85.82,252042
04-06-2015,225.462,118205,432548,192952,47589591154,3.31E+17,228411807,0.0321,0.0225,10.213,2378,77.833,236357
05-06-2015,224.648,110063,421808,182841,47589591154,3.43E+17,245898550,0.0325,0.0225,10.435,3009,103.966,236970
06-06-2015,225.153,92518,287410,171337,47589591154,3.68E+17,177687221,0.0347,0.0225,8.09,2611,100.988,237632
07-06-2015,224.866,83478,356071,149459,47589591154,3.93E+17,159412333,0.0349,0.0225,9.664,2666,64.398,235676
08-06-2015,226.036,108016,372176,158691,47589591154,3.48E+17,195425954,0.0363,0.0226,9.172,2371,77.56,222782
09-06-2015,229.474,121487,419535,194212,47589591154,3.71E+17,242561892,0.0335,0.0229,9.536,2420,115.141,236130
10-06-2015,229.253,131110,490404,215214,47589591154,3.74E+17,239396139,0.0351,0.0229,8.521,2304,106.217,306739
11-06-2015,229.8,120489,459109,197362,47589591154,3.85E+17,236128392,0.0333,0.023,10.667,2428,100.642,243268
12-06-2015,230.569,126803,479125,195296,47589591154,3.22E+17,254127410,0.0334,0.0231,10.141,2494,92.659,261237
